,sizer,sizec,goea_nsig,goea_bestp
151,648,3,4,0.0022286484565452
152,648,3,4,0.0022286484565452
153,643,3,5,0.0009742826942687435
154,646,3,3,0.0002583408452338333
155,643,3,5,0.0002422113813085042
156,640,3,5,0.00021977170523786892
157,636,3,5,0.000492482871217077
158,636,3,7,0.003146584976857344
159,636,3,6,0.012012528093405311
160,641,3,7,0.00353748841964328
161,648,3,6,0.0011347596447945456
162,648,3,6,0.0011347596447945456
163,643,3,6,0.00023450406941465929
164,646,3,11,5.967049071150656e-05
165,644,3,12,5.768093145099364e-05
166,642,3,12,5.388703333209555e-05
167,638,3,14,0.00021273411467396424
168,632,3,1,0.00288005701705473
169,635,3,3,0.012012528093405311
170,640,3,3,0.00353748841964328
171,648,3,4,0.0011696666485474427
172,648,3,4,0.0011696666485474427
173,645,3,4,0.0002583408452338333
174,649,3,11,6.829050202621022e-05
175,646,3,12,6.384420683564728e-05
176,647,3,12,6.603227132829968e-05
177,643,3,12,0.0002583408452338333
178,637,3,6,0.003146584976857344
179,645,3,4,0.001035758407728826
180,645,3,4,0.001035758407728826
181,642,3,5,0.00022702629403591057
182,647,3,11,6.172427345234996e-05
183,645,3,11,5.967049071150656e-05
184,647,3,11,6.384420683564728e-05
185,644,3,11,0.0002501547450441359
186,631,3,12,0.0004144535324729083
187,631,3,11,0.00022259005147677797
188,636,3,2,0.0030553086062801464
189,636,3,2,0.0030553086062801464
190,633,3,2,0.0006925440449594132
191,638,3,9,0.00019286379476393727
192,637,3,9,0.00019286379476393727
193,639,3,9,0.0002059074918354562
194,637,3,9,0.0008095972080794924
195,631,3,2,0.0026345448783376734
196,633,3,8,0.00016355316097450216
197,632,3,8,0.00016355316097450216
198,635,3,8,0.00018059539002186395
199,635,3,9,0.0007607278299701665
200,634,3,7,0.0264451331596118
201,634,3,6,0.039667699739417694
202,635,3,7,0.019833849869708847
203,643,3,5,0.010514601512208498
204,641,3,5,0.0027114216437672655
205,634,3,6,0.005334295623380629
206,636,3,6,0.0020828468203827155
207,633,3,9,0.015150118735141412
208,633,3,7,0.025250197891902353
209,636,3,7,0.01311554683900695
210,644,3,5,0.0029282405348649565
211,643,3,5,0.001121895353725522
212,637,3,6,0.001573292488428672
213,638,3,6,0.0008613725100478595
214,633,3,8,0.0007607278299701665
215,632,3,8,0.0006954560641854133
216,631,3,10,0.018937648418926763
217,641,3,6,0.015520361705216978
218,640,3,5,0.021759300601575476
219,643,3,6,0.013055321505215834
220,651,3,5,0.0063427242624280985
221,649,3,5,0.003700167271966466
222,644,3,5,0.003972865071755464
223,647,3,6,0.0011347596447945456
224,642,3,8,0.0010045836592010228
225,640,3,8,0.0009448329082482732
226,638,3,8,0.0010849440331551032
227,637,3,6,0.014494765644109535
228,637,3,5,0.021249709060951475
229,642,3,6,0.013055321505215834
230,650,3,5,0.0063427242624280985
231,649,3,5,0.0038485007626948746
232,644,3,5,0.004089186127771818
233,648,3,5,0.0011696666485474427
234,644,3,6,0.0010678300893587904
235,643,3,6,0.001035758407728826
236,641,3,6,0.001201615694340735
237,637,3,7,0.012694838524050685
238,637,3,6,0.01953025379052188
239,643,3,7,0.007279644155224228
240,651,3,9,0.0032681985470631295
241,650,3,9,0.0031810388041885033
242,645,3,8,0.0010678300893587904
243,649,3,11,0.00029365245220611943
244,646,3,13,0.00027546886370585837
245,646,3,13,0.00027546886370585837
246,644,3,16,0.0011008224101885958
247,632,3,14,0.0015276543031400732
248,632,3,12,0.001048861658952448
249,633,3,4,0.011684159830184917
250,636,3,5,0.022961289459658682
251,642,3,6,0.007279644155224228
252,650,3,7,0.0032681985470631295
253,649,3,7,0.0031810388041885033
254,646,3,6,0.0011347596447945456
255,651,3,12,0.00032303909649298066
256,647,3,13,0.00029365245220611943
257,650,3,13,0.00032303909649298066
258,648,3,16,0.0008043790066598276
259,636,3,14,0.00117916280654776
260,636,3,12,0.0010849440331551032
261,631,3,4,0.02016198840480817
262,639,3,6,0.013049179169602252
263,647,3,6,0.003891484622868763
264,646,3,6,0.0038183046033689856
265,643,3,6,0.0010045836592010228
266,649,3,11,0.00029365245220611943
267,646,3,12,0.00027546886370585837
268,650,3,12,0.00031295159752949263
269,649,3,12,0.000621246181156954
270,638,3,13,0.0010498458355934024
271,639,3,12,0.0004986833492574893
272,632,3,12,0.001082031034082351
273,632,3,3,0.019132256170025133
274,639,3,7,0.006524589584801126
275,638,3,7,0.006347419262025342
276,635,3,7,0.0030317994188159146
277,641,3,9,0.0009162122298446501
278,639,3,9,0.0008883991098712461
279,643,3,9,0.0010045836592010228
280,644,3,9,0.002044593063885909
281,633,3,11,0.002164062068164702
282,635,3,9,0.000984965742434154
283,634,3,6,0.008771271820930725
284,632,3,6,0.008361951693748343
285,636,3,9,0.0007848088875978345
286,634,3,9,0.0007607278299701665
287,639,3,9,0.0008883991098712461
288,642,3,10,0.001929803955669325
289,632,3,13,0.00208636819255624
290,635,3,10,0.000984965742434154
291,633,3,9,0.0007373353928728172
292,631,3,9,0.0007146133827244778
293,636,3,9,0.0008351118923423745
294,640,3,11,0.0018746703528093424
295,632,3,11,0.0009000881318273874
296,631,3,12,0.0006711100545269546
297,635,3,12,0.0007848088875978345
298,639,3,13,0.0008699444330813815
299,633,3,11,0.004613542702485592
300,637,3,11,0.005801746781181871
301,638,3,7,0.0025125837364180295
302,636,3,7,0.0009550684109114673
303,631,3,7,0.001941417192076094
304,633,3,6,0.001573292488428672
305,632,3,7,0.004934898264815624
306,640,3,7,0.0010498458355934024
307,639,3,7,0.00046963144071988607
308,635,3,7,0.0004500440659136937
309,636,3,6,0.00019928596043244012
310,631,3,8,0.00017473842146720347
311,638,3,7,0.01000356895366818
312,639,3,7,0.01611795518598492
313,641,3,7,0.007083710517263072
314,649,3,6,0.001492460914314102
315,647,3,6,0.001386286857421369
316,644,3,6,0.001035758407728826
317,647,3,6,0.0002844250337795511
318,642,3,8,0.0002501547450441359
319,640,3,8,0.00023450406941465929
320,638,3,8,0.0004724164541241366
321,635,3,6,0.00947321003878988
322,637,3,5,0.015707977466064883
323,641,3,6,0.007279644155224228
324,649,3,5,0.00154929918117308
325,648,3,5,0.001492460914314102
326,645,3,5,0.0011008224101885958
327,649,3,7,0.0003031587112595359
328,645,3,9,0.00027546886370585837
329,644,3,8,0.00026677653973702133
330,642,3,8,0.0005339150446793952
331,631,3,11,0.0008749034966533152
332,632,3,8,0.00025627587336423226
333,636,3,10,0.0032403771281170283
334,638,3,8,0.013049179169602252
335,643,3,7,0.003972865071755464
336,651,3,10,0.0013195104831846183
337,650,3,10,0.0012804637987613428
338,647,3,9,0.0002844250337795511
339,651,3,16,7.550739099817956e-05
340,648,3,17,7.062099004542564e-05
341,648,3,17,7.062099004542564e-05
342,646,3,19,0.00029365245220611943
343,635,3,18,0.0008375279121393432
344,635,3,18,0.0005249229177967012
345,633,3,6,0.0030553086062801464
346,638,3,6,0.013412582637044475
347,643,3,6,0.004089186127771818
348,651,3,9,0.0013596603645386143
349,650,3,9,0.0013195104831846183
350,649,3,9,0.00031295159752949263
351,654,3,18,8.624584209278377e-05
352,650,3,18,7.806777900990546e-05
353,653,3,19,8.624584209278377e-05
354,651,3,19,0.00035515220398858375
355,640,3,20,0.0006222602567130565
356,640,3,17,0.0005339150446793952
357,632,3,16,0.0011122494520940638
358,631,3,5,0.00288005701705473
359,634,3,5,0.012012528093405311
360,641,3,6,0.003749340705618685
361,649,3,9,0.001242492362313908
362,648,3,9,0.0012055688697019233
363,647,3,8,0.0002844250337795511
364,653,3,16,8.070937746126594e-05
365,650,3,18,7.550739099817956e-05
366,654,3,18,8.624584209278377e-05
367,653,3,19,0.00017757610199429187
368,643,3,18,0.0005339150446793952
369,644,3,16,0.0001542355198275784
370,638,3,16,0.001121895353725522
371,631,3,17,0.0009000881318273874
372,635,3,6,0.011684159830184917
373,642,3,5,0.003537812696998779
374,641,3,7,0.003470655165471749
375,640,3,7,0.0009162122298446501
376,646,3,9,0.00026677653973702133
377,644,3,9,0.0002583408452338333
378,648,3,9,0.00029365245220611943
379,649,3,10,0.00077464959058654
380,639,3,12,0.001121895353725522
381,641,3,10,0.0005351028229710509
382,635,3,11,0.0025125837364180295
383,637,3,5,0.0033367483562821917
384,635,3,5,0.0028838997927692345
385,635,3,5,0.0007848088875978345
386,641,3,9,0.00022702629403591057
387,639,3,9,0.00021977170523786892
388,644,3,9,0.0002583408452338333
389,647,3,12,0.0007190762863918929
390,638,3,12,0.0010849440331551032
391,641,3,11,0.0005351028229710509
392,635,3,11,0.0025125837364180295
393,634,3,5,0.0028838997927692345
394,633,3,6,0.002773317306259549
395,633,3,6,0.0007607278299701665
396,639,3,10,0.00021977170523786892
397,637,3,10,0.00021273411467396424
398,642,3,10,0.0002501547450441359
399,646,3,12,0.0007190762863918929
400,637,3,12,0.0010849440331551032
401,639,3,12,0.0005099726451489953
402,634,3,12,0.0024195234263528907
403,637,3,18,0.00019928596043244012
404,637,3,18,0.0002059074918354562
405,642,3,17,0.0002422113813085042
406,646,3,17,0.0006931434287106845
407,636,3,19,0.00082323912483801
408,638,3,19,0.00047853522237362633
409,634,3,19,0.0007914784267632641
410,633,3,9,0.0030553086062801464
411,636,3,13,0.0034357633901043213
412,641,3,13,0.003972865071755464
413,645,3,14,0.0035577875648567176
414,636,3,13,0.0025125837364180295
415,638,3,13,0.0010849440331551032
416,632,3,13,0.005172648007535097
417,632,3,7,0.005546634612519098
418,635,3,7,0.006347419262025342
419,639,3,7,0.0028175038138977017
420,631,3,7,0.00208636819255624
421,634,3,5,0.0009550684109114673
422,631,3,10,0.004934898264815624
423,639,3,8,0.0010498458355934024
424,636,3,10,0.0002685363969515179
425,631,3,9,0.0008289070649458166
426,634,3,8,0.0007768360641064562
427,634,3,10,0.0014832430622795545
428,642,3,8,0.0004724164541241366
429,640,3,8,0.00010539389502200696
430,636,3,8,0.00012813793668211613
431,638,3,7,4.863260419447778e-05
432,633,3,14,4.237171269084727e-05
433,632,3,14,4.09292168159723e-05
434,631,3,17,2.725605979826939e-05
435,641,3,7,0.010899792319247271
436,642,3,6,0.016709450543015356
437,646,3,8,0.0021656619681199004
438,654,3,7,0.0007004710251170559
439,651,3,7,0.0006402318993806714
440,648,3,8,0.0002844250337795511
441,652,3,7,7.806777900990546e-05
442,647,3,10,6.829050202621022e-05
443,645,3,9,6.384420683564728e-05
444,643,3,12,0.00013338826986851067
445,632,3,15,0.0002445455656753957
446,631,3,10,8.274454230582325e-05
447,639,3,7,0.010587123248374262
448,640,3,7,0.016513482255376927
449,646,3,7,0.0022286484565452
450,653,3,6,0.0007004710251170559
451,651,3,6,0.0006597552415923091
452,648,3,6,0.00029365245220611943
453,653,3,8,8.070937746126594e-05
454,649,3,10,7.302588390959326e-05
455,648,3,10,7.062099004542564e-05
456,646,3,10,0.00014682622610305972
457,635,3,12,0.00041755594617118725
458,636,3,10,0.00010539389502200696
459,640,3,10,0.00364199112482893
460,641,3,8,0.014167421034526144
461,648,3,12,0.0011696666485474427
462,655,3,12,0.00036650214783928844
463,653,3,12,0.0003441308962711465
464,651,3,10,7.550739099817956e-05
465,656,3,14,2.0086340355193492e-05
466,653,3,20,1.8736270699186863e-05
467,653,3,19,1.8736270699186863e-05
468,651,3,21,8.070937746126594e-05
469,640,3,19,0.0002422113813085042
470,640,3,18,0.0002501547450441359
471,632,3,18,0.0007768360641064562
472,637,3,7,0.0034357633901043213
473,641,3,7,0.014559288310448455
474,648,3,10,0.0012055688697019233
475,655,3,11,0.0003781897781295683
476,653,3,11,0.00035515220398858375
477,653,3,10,8.343457922389484e-05
478,659,3,21,2.3065635022633324e-05
479,655,3,21,2.0795202915609117e-05
480,658,3,21,2.3065635022633324e-05
481,656,3,23,9.840302349596639e-05
482,645,3,21,0.00029365245220611943
483,645,3,19,0.00015157935562976795
484,637,3,19,0.0005803818622805984
485,635,3,6,0.0032403771281170283
486,637,3,7,0.013049179169602252
487,646,3,8,0.0011008224101885958
488,653,3,11,0.0003441308962711465
489,651,3,10,0.00032303909649298066
490,651,3,9,7.550739099817956e-05
491,658,3,14,2.152755195358203e-05
492,655,3,20,2.0086340355193492e-05
493,660,3,20,2.387288436341801e-05
494,659,3,23,5.091872273686647e-05
495,649,3,19,0.00015647579876474632
496,650,3,19,6.954946415191151e-05
497,644,3,18,0.0005673798223972728
