,sizer,sizec,goea_nsig,goea_bestp
124,469,3,2,0.011812706117392876
125,476,3,3,0.015214208092416942
126,475,3,3,0.014679134151495854
127,471,3,2,0.012705818779545068
128,467,3,2,0.018731742809340198
129,472,3,3,0.020288773274349102
130,471,3,3,0.019968847146569796
131,467,3,2,0.018731742809340198
132,467,3,1,0.018731742809340198
133,468,3,1,0.019034723511275227
134,467,3,1,0.018731742809340198
135,469,3,3,0.007201859729407173
136,471,3,3,0.007782414108194077
137,468,3,2,0.0069267501865931625
138,471,3,2,0.007782414108194077
139,469,3,2,0.007201859729407173
140,469,3,2,0.0020958266128161362
141,476,3,2,0.009426764004548852
142,474,3,2,0.00873415484398439
143,467,3,2,0.007201859729407173
144,473,3,2,0.0024690233644518345
145,480,3,2,0.010965387903613724
146,479,3,2,0.010560533673205745
147,474,3,2,0.009074398987686182
148,470,3,2,0.012705818779545068
149,471,3,2,0.002275365086490594
150,479,3,2,0.010560533673205745
151,478,3,2,0.010169425249306314
152,473,3,2,0.00873415484398439
153,470,3,2,0.012705818779545068
154,467,3,2,0.011387959069954103
155,470,3,3,0.0020958266128161362
156,479,3,3,0.010169425249306314
157,478,3,3,0.009791639279326856
158,473,3,2,0.008405652978645501
159,470,3,2,0.012251847359966938
160,467,3,2,0.010977181498880103
161,469,3,3,0.0020958266128161362
162,479,3,3,0.010560533673205745
163,478,3,3,0.010169425249306314
164,475,3,2,0.009074398987686182
165,472,3,2,0.01317506786943024
166,469,3,2,0.011812706117392876
167,467,3,2,0.010977181498880103
168,476,3,3,0.015214208092416942
169,475,3,3,0.014679134151495854
170,473,3,2,0.013660053889821491
171,470,3,2,0.01965322856173328
172,467,3,2,0.018731742809340198
173,471,3,2,0.019968847146569796
174,470,3,2,0.01965322856173328
175,468,3,2,0.019034723511275227
176,472,3,2,0.020288773274349102
177,471,3,2,0.019968847146569796
178,469,3,2,0.019341869790615262
179,467,3,1,0.018731742809340198
180,469,3,2,0.007201859729407173
181,470,3,8,0.007486971564040157
182,468,3,2,0.0069267501865931625
183,468,3,8,0.002011054126674555
184,475,3,2,0.009074398987686182
185,473,3,2,0.008405652978645501
186,467,3,2,0.007201859729407173
187,473,3,2,0.0024690233644518345
188,480,3,2,0.010965387903613724
189,479,3,2,0.010560533673205745
190,474,3,2,0.009074398987686182
191,470,3,2,0.012705818779545068
192,468,3,3,0.011812706117392876
193,472,3,2,0.00237036773618798
