,sizer,sizec,goea_nsig,goea_bestp
115,660,3,31,1.0800553147609105e-08
116,661,3,31,1.1305772153609685e-08
117,663,3,29,2.930163709834358e-10
118,664,3,33,7.1754021997506405e-12
119,668,3,37,9.361085098730664e-12
120,658,3,32,5.483352901409141e-12
121,653,3,36,4.919837534821857e-12
122,659,3,24,7.825382329491585e-15
123,667,3,23,1.0796277867589256e-13
124,661,3,28,7.603862785020208e-14
125,654,3,25,4.98298079409416e-13
126,659,3,21,6.618667091178558e-13
127,656,3,33,1.0316800106513672e-08
128,660,3,32,9.853649249213275e-09
129,662,3,30,1.0800553147609105e-08
130,664,3,30,2.7879571021445084e-10
131,668,3,35,7.1754021997506405e-12
132,673,3,36,9.361085098730664e-12
133,665,3,31,6.108383203514644e-12
134,660,3,39,5.483352901409141e-12
135,657,3,27,5.075171190268824e-15
136,666,3,23,7.168992673453609e-14
137,662,3,24,5.656732074734073e-14
138,656,3,23,3.961285570429432e-13
139,662,3,19,5.910548172859188e-13
140,654,3,34,1.0800553147609105e-08
141,661,3,34,1.1833354873783976e-08
142,662,3,31,1.2384234272794612e-08
143,662,3,30,3.0792701428248077e-10
144,664,3,34,6.801311512761254e-12
145,669,3,35,7.983534615796768e-12
146,662,3,29,5.483352901409141e-12
147,658,3,34,4.919837534821857e-12
148,663,3,28,4.4440400720297123e-13
149,660,3,29,3.961285570429432e-13
150,655,3,28,3.7391957798722893e-13
151,660,3,25,5.584338302472135e-13
152,655,3,32,1.5719500338530696e-09
153,657,3,37,3.697182049529074e-11
154,661,3,35,4.320676346154881e-11
155,656,3,29,3.3303453062153686e-11
156,655,3,27,2.9645630453300884e-13
157,658,3,27,4.98298079409416e-13
158,654,3,27,2.270428005828033e-12
159,657,3,25,3.172350999003088e-12
160,653,3,30,3.159976159557639e-08
161,658,3,23,3.4596595386109396e-08
162,665,3,28,2.2782004456837524e-07
163,661,3,24,5.120275041891551e-09
164,663,3,24,1.17533306720815e-10
165,654,3,25,9.055855996241836e-11
166,660,3,25,2.2782004456837524e-07
167,668,3,31,1.2903489199230805e-06
168,664,3,28,4.330902638340904e-08
169,667,3,28,1.1196989987597013e-09
170,658,3,26,8.757018578139514e-10
171,654,3,21,1.555956639961814e-07
172,662,3,25,9.008002746558673e-07
173,657,3,26,3.019515228958911e-08
174,661,3,26,7.545631436343616e-10
175,653,3,26,6.494830590186943e-10
176,654,3,37,1.5724421669243045e-08
177,655,3,31,5.629803777390464e-09
178,660,3,30,5.629803777390464e-09
179,667,3,30,1.1757059163401688e-09
180,670,3,30,1.5719500338530696e-09
181,665,3,30,2.8215879769976583e-09
182,670,3,32,8.513414426316221e-10
183,664,3,32,1.4269032231133704e-08
184,654,3,27,1.7823119064970185e-08
185,663,3,31,8.177493114348239e-07
186,659,3,33,6.983726535106515e-07
187,653,3,37,2.214158535269269e-06
188,654,3,50,6.045186975568939e-09
189,655,3,50,4.6140544262498573e-10
190,661,3,42,1.0539403690057961e-08
191,658,3,41,2.6269520311923015e-08
192,657,3,40,3.6263396159393407e-09
193,661,3,24,3.9546405437727534e-12
194,666,3,24,3.9546405437727534e-12
195,673,3,26,7.407796571573088e-13
196,677,3,31,9.795251985362589e-13
197,673,3,31,5.194281770341261e-12
198,678,3,32,6.108383203514644e-12
199,675,3,31,4.320676346154881e-11
200,669,3,28,3.3303453062153686e-11
201,656,3,30,1.772377655809905e-10
202,657,3,28,2.0634435029764492e-10
203,660,3,34,6.169301291609563e-08
204,678,3,30,6.400850980880019e-08
205,675,3,32,5.404707273490538e-08
206,669,3,36,2.5541941636310136e-07
207,663,3,32,1.2384234272794612e-08
208,664,3,34,3.533350030469602e-10
209,660,3,34,4.790862760316276e-11
210,663,3,29,1.2387776097861758e-07
211,665,3,47,6.948826135524854e-08
212,663,3,50,9.325242252741079e-09
213,671,3,36,1.3436988998877357e-08
214,667,3,34,3.338244094503276e-08
215,665,3,34,1.8561419128833736e-09
216,654,3,32,5.33316410066812e-09
217,659,3,23,5.275443132820323e-13
218,667,3,23,5.584338302472135e-13
219,675,3,25,9.61076056208394e-14
220,678,3,30,1.2121669693107226e-13
221,674,3,32,6.618667091178558e-13
222,681,3,32,8.286765414356148e-13
223,679,3,31,6.4459373059270035e-12
224,677,3,26,5.787793804647721e-12
225,667,3,30,3.5091851601556445e-11
226,670,3,26,5.0439148619566494e-11
227,655,3,25,8.579656483276303e-09
228,667,3,32,6.4796899080356506e-09
229,684,3,28,6.879173535435269e-09
230,681,3,33,5.440724259948115e-09
231,679,3,35,1.9644491029948903e-08
232,674,3,33,1.6894560955636505e-09
233,677,3,33,3.790951973750594e-11
234,677,3,33,5.777588801855294e-12
235,668,3,27,4.680542549365332e-12
236,658,3,35,2.8938969023238604e-12
237,666,3,28,1.0539403690057961e-08
238,668,3,34,1.1904083040799165e-08
239,666,3,43,7.287185295226051e-10
240,674,3,36,1.0712267239029557e-09
241,672,3,36,3.278262090775241e-09
242,669,3,36,1.5683383209085734e-10
243,660,3,34,4.319527931372721e-10
244,659,3,24,6.254999695622301e-13
245,668,3,24,7.002574139113967e-13
246,678,3,30,1.3602686933765956e-13
247,683,3,33,1.8105162708313192e-13
248,680,3,33,9.795251985362589e-13
249,686,3,41,1.0943666814256664e-12
250,684,3,35,7.983534615796768e-12
251,682,3,32,7.569148574551697e-12
252,672,3,33,4.102450579918196e-11
253,676,3,28,6.189780132188695e-11
254,657,3,24,3.3303453062153686e-11
255,656,3,31,8.985861618156652e-09
256,671,3,33,7.800349409450086e-09
257,689,3,30,9.192934565925445e-09
258,690,3,34,8.677538635982357e-09
259,689,3,35,3.459867884781051e-08
260,685,3,34,3.2443861787909396e-09
261,689,3,38,6.892101037613559e-11
262,691,3,37,1.3219638980898718e-11
263,679,3,31,8.338310457654491e-12
264,671,3,34,5.482277601870781e-12
265,656,3,30,7.1754021997506405e-12
266,653,3,34,2.4732212500019835e-08
267,655,3,33,3.144884333848609e-08
268,668,3,30,6.400515325072922e-10
269,670,3,36,6.83004216957087e-10
270,668,3,45,1.6767923908240639e-10
271,674,3,44,2.3365759856652956e-10
272,673,3,43,7.773641365336336e-10
273,673,3,44,9.420356925969926e-12
274,663,3,44,2.4752547632298704e-11
275,656,3,29,8.550898814052713e-14
276,663,3,26,8.550898814052713e-14
277,674,3,30,1.7174973862563878e-14
278,682,3,35,2.4498108205741954e-14
279,679,3,33,1.3602686933765956e-13
280,686,3,33,1.6154663112283679e-13
281,687,3,29,1.4407454760001784e-12
282,685,3,32,1.363984421673071e-12
283,677,3,32,8.419591091815146e-12
284,683,3,29,1.1555177603710588e-11
285,666,3,26,6.801311512761254e-12
286,669,3,29,1.552336615963399e-08
287,686,3,31,1.7299339423905256e-08
288,688,3,34,1.6357891396710893e-08
289,688,3,34,1.6357891396710893e-08
290,686,3,34,6.709826565388622e-10
291,690,3,36,1.1597989948020425e-11
292,694,3,37,3.3348884193147602e-12
293,681,3,32,1.9438029619228286e-12
294,674,3,37,1.287755553236929e-12
295,660,3,32,1.2220629394817604e-12
296,664,3,32,4.927826775701726e-10
297,666,3,37,5.617989142577574e-10
298,662,3,42,5.617989142577574e-10
299,669,3,46,8.291206343592812e-10
300,668,3,47,2.8922939861977795e-09
301,666,3,45,1.5683383209085734e-10
302,656,3,50,1.0462675694124937e-10
303,657,3,23,8.32003283061913e-15
304,665,3,30,1.198330722271681e-14
305,662,3,24,6.758081677139976e-14
306,673,3,22,8.550898814052713e-14
307,677,3,22,8.762946157268393e-13
308,674,3,23,8.286765414356148e-13
309,668,3,25,5.483352901409141e-12
310,674,3,24,7.569148574551697e-12
311,658,3,22,4.6593115952700245e-12
312,661,3,29,3.2226121331684115e-08
313,677,3,28,2.3315457937102236e-08
314,680,3,28,2.202450494907452e-08
315,681,3,28,2.3315457937102236e-08
316,684,3,30,1.390692865311226e-09
317,686,3,33,1.7820037406757253e-11
318,691,3,35,5.0987117209762106e-12
319,680,3,32,3.166638007596534e-12
320,671,3,39,2.0915571825325147e-12
321,660,3,34,4.439198833614322e-12
322,662,3,29,4.319527931372721e-10
323,663,3,33,4.6140544262498573e-10
324,656,3,30,4.319527931372721e-10
325,661,3,35,5.997002156594456e-10
326,659,3,34,1.9785371541900528e-09
327,656,3,35,9.774186232381412e-11
328,660,3,29,1.2728482956536258e-14
329,659,3,24,9.991266697685126e-15
330,672,3,22,1.2728482956536258e-14
331,679,3,24,1.5256769116704219e-13
332,676,3,23,1.4406934384865508e-13
333,671,3,23,9.795251985362589e-13
334,678,3,23,1.4407454760001784e-12
335,664,3,23,9.265316546725828e-13
336,659,3,29,6.169301291609563e-08
337,678,3,29,6.400850980880019e-08
338,681,3,27,5.882883295788872e-08
339,683,3,31,6.400850980880019e-08
340,685,3,33,3.0598129017872942e-09
341,690,3,36,5.944314580038556e-11
342,696,3,35,1.3219638980898718e-11
343,686,3,34,8.910018703378627e-12
344,677,3,40,6.0880922854146545e-12
345,665,3,32,9.868837522399174e-12
346,655,3,31,5.787793804647721e-12
347,661,3,25,3.7837389208363143e-10
348,661,3,31,3.3121327782718815e-10
349,654,3,29,3.3121327782718815e-10
350,656,3,31,3.7837389208363143e-10
351,659,3,29,1.7410288825282082e-09
352,653,3,30,7.431402076610664e-11
353,653,3,28,6.9196433745951415e-15
354,654,3,23,6.115280186157537e-15
355,669,3,24,8.32003283061913e-15
356,677,3,21,1.0186957751298368e-13
357,676,3,21,1.0796277867589256e-13
358,671,3,21,7.407796571573088e-13
359,679,3,21,1.2220629394817604e-12
360,663,3,21,7.835464576168407e-13
361,655,3,29,3.2226121331684115e-08
362,676,3,30,2.7636347839738314e-08
363,683,3,30,3.093097388300415e-08
364,684,3,31,3.271578279342179e-08
365,684,3,35,1.7707208565613088e-09
366,687,3,39,6.245482870489959e-11
367,693,3,39,1.238327574671484e-11
368,683,3,36,8.338310457654491e-12
369,675,3,36,5.777588801855294e-12
370,664,3,30,9.868837522399174e-12
371,657,3,30,6.801311512761254e-12
372,654,3,29,1.2609199251203316e-09
373,662,3,29,4.729031808465483e-14
374,675,3,30,7.002574139113967e-13
375,674,3,30,7.407796571573088e-13
376,670,3,31,7.002574139113967e-13
377,676,3,26,1.0943666814256664e-12
378,661,3,26,7.407796571573088e-13
379,665,3,34,7.768535399545735e-08
380,674,3,33,9.167475731133507e-08
381,674,3,34,9.684936563189246e-08
382,677,3,37,6.1196258035745884e-09
383,681,3,41,3.5189874688625065e-10
384,686,3,39,6.245482870489959e-11
385,677,3,37,4.635100195338104e-11
386,669,3,35,3.604103552425418e-11
387,660,3,30,5.881989586655091e-11
388,655,3,29,4.5499692255516215e-11
389,654,3,26,3.498717498197005e-14
390,668,3,28,5.275443132820323e-13
391,667,3,26,5.584338302472135e-13
392,667,3,31,6.254999695622301e-13
393,675,3,26,1.0943666814256664e-12
394,659,3,27,8.286765414356148e-13
395,660,3,32,5.556909165130682e-08
396,659,3,35,5.878166282871863e-08
397,665,3,41,3.809710409423319e-09
398,672,3,44,2.3829758404029036e-10
399,676,3,42,4.192779071470758e-11
400,670,3,41,9.753233013914064e-12
401,662,3,37,7.429112592044725e-12
402,653,3,33,2.2749846127758108e-11
403,665,3,29,3.9546405437727534e-12
404,663,3,28,3.743335959216725e-12
405,666,3,34,4.412028123913228e-12
406,673,3,27,7.1754021997506405e-12
407,656,3,25,4.919837534821857e-12
408,656,3,41,1.1009589092665269e-10
409,661,3,43,2.2749846127758108e-11
410,658,3,42,5.266386204804583e-12
411,657,3,27,1.7298297693054698e-08
412,660,3,30,8.896665423736478e-08
413,655,3,31,2.2186524955306385e-09
414,656,3,31,6.599112803682307e-11
415,657,3,28,7.500025158739626e-08
416,660,3,31,3.4726509292351515e-07
417,658,3,30,1.3780643328017707e-08
418,660,3,27,3.4142815638364324e-10
419,659,3,29,1.9694972606215203e-08
420,669,3,25,2.7983164188237474e-08
421,676,3,32,1.6448531091920785e-07
422,674,3,31,6.433298664590639e-09
423,676,3,25,3.097315119874111e-10
424,667,3,23,4.0545764848094927e-11
425,660,3,28,9.961833788629993e-08
426,673,3,27,1.6448531091920785e-07
427,681,3,33,9.563321347171038e-07
428,679,3,32,4.186309287762847e-08
429,682,3,29,2.2093232983215304e-09
430,673,3,24,3.097315119874111e-10
431,654,3,23,2.8811479330611527e-11
432,655,3,26,7.940553708437735e-08
433,669,3,28,1.3181847131174257e-07
434,677,3,33,7.759552399893369e-07
435,674,3,31,3.14201026904545e-08
436,678,3,28,1.6233402657240208e-09
437,670,3,23,2.5503623245986675e-10
438,655,3,29,1.3167085946893703e-06
439,662,3,32,6.886560479904086e-06
440,660,3,29,3.4726509292351515e-07
441,663,3,26,1.8097005735816653e-08
442,658,3,23,2.684652521065493e-09
443,654,3,28,6.233128178286042e-06
444,654,3,27,3.4726509292351515e-07
445,658,3,25,1.8930527708860278e-08
446,654,3,22,2.9511347069569643e-09
447,654,3,44,6.8477625840689795e-09
448,655,3,44,5.33316410066812e-09
449,655,3,41,1.632782448262347e-09
450,657,3,28,7.178579458893561e-10
451,661,3,29,1.0152090395726664e-09
452,659,3,28,4.028128682519241e-09
453,663,3,30,2.4967777541630757e-10
454,657,3,30,6.3657833917907454e-09
455,667,3,28,1.2239771517093338e-06
456,664,3,33,1.6611113641608287e-06
457,660,3,40,1.5797132642495106e-06
458,656,3,36,5.650621056158456e-08
459,653,3,45,1.1069421928079967e-09
460,654,3,47,8.525670172083592e-11
461,662,3,43,2.246957652358718e-09
462,662,3,41,6.8477625840689795e-09
463,663,3,34,2.1086541450045436e-09
464,653,3,19,2.1463276238266553e-12
465,658,3,21,2.270428005828033e-12
466,665,3,25,4.196004981854888e-13
467,670,3,31,5.910548172859188e-13
468,670,3,30,3.743335959216725e-12
469,673,3,31,3.743335959216725e-12
470,670,3,28,2.6983133160566606e-11
471,664,3,24,2.1819223135744635e-11
472,655,3,27,1.6005636339495448e-10
473,654,3,28,3.0661645808059416e-08
474,662,3,28,4.121252517887526e-08
475,682,3,26,1.451850565503008e-07
476,680,3,33,1.2801701961760038e-07
477,676,3,37,1.2273409125604989e-07
478,671,3,35,2.909091413401115e-09
479,673,3,33,7.581903947501188e-11
480,668,3,32,9.868837522399174e-12
481,656,3,24,6.108383203514644e-12
482,663,3,33,2.3281136654869278e-08
483,666,3,46,6.8477625840689795e-09
484,664,3,47,4.6140544262498573e-10
485,674,3,46,7.287185295226051e-10
486,673,3,44,2.246957652358718e-09
487,673,3,35,1.3713206003258295e-10
488,661,3,34,4.0431128758116293e-10
489,658,3,21,3.1423416396291884e-13
490,666,3,24,5.329596216212024e-14
491,670,3,29,7.168992673453609e-14
492,670,3,28,4.706112404595511e-13
493,675,3,31,4.98298079409416e-13
494,673,3,28,3.9546405437727534e-12
495,671,3,24,3.743335959216725e-12
496,661,3,28,2.427021961177568e-11
497,667,3,26,3.8947817449637065e-11
498,657,3,27,8.579656483276303e-09
499,669,3,28,1.3559798803952675e-08
500,688,3,26,1.7299339423905256e-08
501,686,3,30,1.4619688571693604e-08
502,686,3,36,1.4619688571693604e-08
503,682,3,34,5.537277770771729e-10
504,686,3,34,1.57915883036031e-11
505,685,3,26,2.3454292406541156e-12
506,674,3,22,1.5216403460874817e-12
507,667,3,34,1.1565254148297781e-12
508,667,3,33,1.9785371541900528e-09
509,670,3,46,5.617989142577574e-10
510,668,3,48,3.503354234591661e-11
511,678,3,45,5.656233172643085e-11
512,679,3,49,2.1872837872040608e-10
513,678,3,45,1.1633368931380572e-11
514,668,3,34,3.269366153474598e-11
515,660,3,23,3.961285570429432e-13
516,672,3,29,8.550898814052713e-14
517,678,3,32,1.2121669693107226e-13
518,679,3,32,7.835464576168407e-13
519,682,3,40,7.407796571573088e-13
520,680,3,33,5.483352901409141e-12
521,678,3,29,5.483352901409141e-12
522,668,3,30,3.1602364200769595e-11
523,675,3,30,5.309708862365492e-11
524,658,3,24,3.1602364200769595e-11
525,653,3,32,2.5627011104448866e-08
526,660,3,29,9.410269558936663e-09
527,675,3,29,1.6979076595866275e-08
528,695,3,29,2.4130349949986236e-08
529,697,3,30,2.4130349949986236e-08
530,698,3,32,2.6931455169179632e-08
531,695,3,35,9.801852867712465e-10
532,700,3,39,3.063563400115998e-11
533,701,3,33,4.911556093242424e-12
534,688,3,26,2.9036179866737025e-12
535,682,3,35,2.3454292406541156e-12
536,667,3,32,1.5216403460874817e-12
537,656,3,33,8.286765414356148e-13
538,653,3,44,2.1911671138765628e-08
539,655,3,44,6.8477625840689795e-09
540,670,3,35,1.2819680898249646e-10
541,674,3,47,3.503354234591661e-11
542,672,3,50,9.420356925969926e-12
543,681,3,48,1.4343762566540004e-11
544,683,3,47,6.052728144811896e-11
545,685,3,46,8.098908027752132e-13
546,674,3,44,2.1575660899533767e-12
547,655,3,32,1.6560663891359407e-10
548,655,3,28,4.729031808465483e-14
549,667,3,32,9.991266697685126e-15
550,676,3,41,1.52413507635264e-14
551,676,3,39,9.61076056208394e-14
552,680,3,41,9.61076056208394e-14
553,681,3,40,8.762946157268393e-13
554,679,3,32,8.762946157268393e-13
555,671,3,32,5.483352901409141e-12
556,680,3,32,8.419591091815146e-12
557,665,3,27,5.787793804647721e-12
558,653,3,26,7.818924721264353e-09
559,673,3,30,1.7754587589988732e-08
560,692,3,32,3.578276941903917e-08
561,695,3,35,3.578276941903917e-08
562,697,3,38,6.924982698903909e-09
563,696,3,40,1.6764336113216097e-10
564,701,3,41,4.662441481958562e-12
565,705,3,42,8.947540872965833e-13
566,690,3,37,4.675958299050368e-13
567,684,3,38,3.752242720096901e-13
568,670,3,36,2.540984946505002e-13
569,660,3,36,1.3602686933765956e-13
570,665,3,32,9.774186232381412e-11
571,669,3,48,2.845736361108308e-11
572,665,3,50,3.269366153474598e-11
573,675,3,52,5.2848158103041146e-11
574,676,3,52,2.1872837872040608e-10
575,677,3,54,3.0933809892396162e-12
576,666,3,53,1.8656608080341537e-12
577,654,3,24,5.747645919275242e-15
578,663,3,30,8.844715531295718e-15
579,662,3,27,5.329596216212024e-14
580,670,3,27,5.656732074734073e-14
581,674,3,26,5.910548172859188e-13
582,671,3,24,5.910548172859188e-13
583,665,3,25,3.9546405437727534e-12
584,674,3,27,6.108383203514644e-12
585,660,3,23,4.412028123913228e-12
586,666,3,27,7.670047014840186e-08
587,684,3,26,7.89075500338241e-08
588,688,3,27,7.89075500338241e-08
589,691,3,30,2.0444160992743094e-08
590,694,3,35,9.801852867712465e-10
591,697,3,38,1.60679966078531e-11
592,702,3,38,4.9656983164089175e-12
593,689,3,38,2.3828256240001306e-12
594,681,3,40,1.815639109961632e-12
595,670,3,36,1.890967262228793e-12
596,661,3,33,1.0943666814256664e-12
597,667,3,27,1.0462675694124937e-10
598,670,3,33,2.845736361108308e-11
599,663,3,33,3.0504730820766216e-11
600,671,3,37,4.6111906515989926e-11
601,671,3,37,1.792442867765852e-10
602,670,3,38,2.1575660899533767e-12
603,660,3,42,1.4981163242578647e-12
604,657,3,28,8.32003283061913e-15
605,661,3,29,7.825382329491585e-15
606,670,3,29,8.32003283061913e-15
607,677,3,26,1.0186957751298368e-13
608,674,3,25,1.0186957751298368e-13
609,668,3,25,7.002574139113967e-13
610,678,3,31,1.1565254148297781e-12
611,666,3,25,8.762946157268393e-13
612,662,3,28,6.732790339101662e-08
613,683,3,29,1.5137567126100067e-07
614,687,3,29,1.451850565503008e-07
615,691,3,29,3.1437532558899334e-08
616,693,3,35,8.921433168188452e-10
617,700,3,39,2.6335292783955003e-11
618,706,3,38,5.173400458200527e-12
619,694,3,38,3.061906259276006e-12
620,686,3,39,2.474446823751069e-12
621,675,3,33,1.9959343630396183e-12
622,666,3,33,1.1565254148297781e-12
623,667,3,26,9.774186232381412e-11
624,669,3,33,2.1514779667570143e-11
625,662,3,29,2.4752547632298704e-11
626,667,3,33,3.0504730820766216e-11
627,671,3,32,1.5683383209085734e-10
628,667,3,35,1.61208150247789e-12
629,659,3,35,1.2010000608667673e-12
630,658,3,28,5.747645919275242e-15
631,669,3,29,6.505502474768008e-15
632,677,3,25,8.06402882604301e-14
633,676,3,21,9.065955582057805e-14
634,670,3,21,6.254999695622301e-13
635,680,3,26,1.0943666814256664e-12
636,665,3,22,7.407796571573088e-13
637,658,3,28,7.344714417696406e-08
638,681,3,31,8.573912637902632e-08
639,688,3,31,9.312679148151918e-08
640,691,3,30,2.5494210845155198e-08
641,691,3,32,1.0764657571605456e-09
642,696,3,38,2.7700154813007603e-11
643,702,3,38,4.911556093242424e-12
644,690,3,32,2.9036179866737025e-12
645,683,3,36,2.3454292406541156e-12
646,673,3,29,1.9959343630396183e-12
647,667,3,31,1.363984421673071e-12
648,658,3,24,3.098050064076917e-10
649,661,3,31,6.93627800931014e-11
650,659,3,28,9.129408277809974e-11
651,661,3,32,9.774186232381412e-11
652,666,3,32,1.198231615168443e-10
653,660,3,32,1.1152745256365292e-12
654,665,3,30,4.193815000225547e-14
655,678,3,31,6.254999695622301e-13
656,677,3,29,7.002574139113967e-13
657,672,3,31,6.618667091178558e-13
658,680,3,29,1.0943666814256664e-12
659,666,3,29,7.835464576168407e-13
660,670,3,35,3.5307942789381793e-07
661,679,3,33,3.9804198766330556e-07
662,681,3,35,8.573912637902632e-08
663,684,3,37,4.868770180904468e-09
664,690,3,40,1.5966346595218257e-10
665,696,3,38,2.913254179367954e-11
666,685,3,35,1.75081910437999e-11
667,678,3,35,1.4994893265478243e-11
668,670,3,33,1.2176184570829309e-11
669,666,3,32,9.361085098730664e-12
670,655,3,32,4.6140544262498573e-10
671,659,3,28,3.717093291156763e-14
672,673,3,30,5.584338302472135e-13
673,672,3,27,6.254999695622301e-13
674,672,3,32,7.407796571573088e-13
675,682,3,30,1.363984421673071e-12
676,667,3,31,1.0943666814256664e-12
677,654,3,32,2.1621893063055798e-07
678,664,3,33,2.5541941636310136e-07
679,665,3,34,5.404707273490538e-08
680,671,3,37,2.7203621299740576e-09
681,680,3,40,1.0243566802891483e-10
682,686,3,40,1.8432094110745453e-11
683,678,3,35,6.414532491653524e-12
684,671,3,34,5.777588801855294e-12
685,663,3,32,8.878397667228644e-12
686,659,3,30,6.801311512761254e-12
687,655,3,30,2.9645630453300884e-13
688,671,3,32,4.412028123913228e-12
689,669,3,30,4.412028123913228e-12
690,672,3,35,5.483352901409141e-12
691,681,3,34,9.361085098730664e-12
692,665,3,32,6.801311512761254e-12
693,653,3,34,1.3265213842928313e-09
694,663,3,40,5.309708862365492e-11
695,670,3,41,9.361085098730664e-12
696,665,3,39,3.7845742872758485e-12
697,660,3,36,3.5877010998753203e-12
698,656,3,35,6.108383203514644e-12
699,654,3,33,2.301354759086773e-11
700,662,3,32,3.697182049529074e-11
701,653,3,29,6.687835337681364e-08
702,655,3,31,2.1147744688307885e-09
703,658,3,28,2.6894087034176674e-11
704,659,3,24,8.896665423736478e-08
705,667,3,29,1.3181847131174257e-07
706,669,3,31,3.731501475718948e-09
707,672,3,28,1.36073201463057e-10
708,664,3,24,1.8581438497673922e-11
709,663,3,26,5.074138179432669e-07
710,672,3,31,7.759552399893369e-07
711,674,3,32,3.0846506458047816e-08
712,680,3,29,1.1046616491607652e-09
713,672,3,25,1.7613619761936401e-10
714,654,3,24,3.304831687733427e-11
715,659,3,24,4.08911091922722e-07
716,668,3,28,6.281928250369266e-07
717,669,3,30,2.4746546573560387e-08
